doremus_uri,dbpedia_uri,score_label,score_birth,score_death,score_category,score
http://data.doremus.org/artist/93d3d03b-d47a-3cc4-8181-6027ce450ee0,http://dbpedia.org/resource/Christian_Ude,0.7859999999999999,1.0,0.0,0.00879362887968,0.44869840722
http://data.doremus.org/artist/9cc7c693-d533-362f-98d2-d08598574a74,http://dbpedia.org/resource/Kurken_Alemshah,0.7939999999999999,0.0,0.0,1.0,0.4485
http://data.doremus.org/artist/f3e93960-efcc-3f76-9c45-4e34ba495b8a,http://dbpedia.org/resource/Antonio_de_Salazar_(composer),0.7939999999999999,0.0,0.0,1.0,0.4485
http://data.doremus.org/artist/6b411bc6-4145-30c6-8ecf-66e69fa15faf,http://dbpedia.org/resource/François_Andrieu,0.7939999999999999,0.0,0.0,1.0,0.4485
http://data.doremus.org/artist/62ba2495-9b85-36b5-9393-b99f101d8dae,http://dbpedia.org/resource/Franco_Evangelisti_(composer),0.7939999999999999,0.0,0.0,1.0,0.4485
http://data.doremus.org/artist/65da96bf-c2cd-3077-8304-02de94f199fb,http://dbpedia.org/resource/Antoine_Hey,0.7839999999999999,1.0,0.0,0.00879362887968,0.44819840722
http://data.doremus.org/artist/99f9703c-7341-3df2-b54e-a710cbc4c382,http://dbpedia.org/resource/Aleksandr_Panayotov_Aleksandrov,0.7819999999999999,1.0,0.0,0.00879362887968,0.44769840722
http://data.doremus.org/artist/56481865-449f-3b07-9e7a-b1341bf87ab9,http://dbpedia.org/resource/Pietro_Paolo_Bencini,0.79,0.0,0.0,1.0,0.4475
http://data.doremus.org/artist/4a2e4fad-ef85-3ad2-b139-06b28214d04c,http://dbpedia.org/resource/Louis-Nicolas_Clérambault,0.79,0.0,0.0,1.0,0.4475
http://data.doremus.org/artist/dc675d97-24f4-321c-86fd-251aa5cb88fd,http://dbpedia.org/resource/Pietro_Paolo_Bencini,0.79,0.0,0.0,1.0,0.4475
http://data.doremus.org/artist/2b84e64b-d026-3617-a287-f26b30a9af00,http://dbpedia.org/resource/Monsieur_de_Sainte-Colombe,0.79,0.0,0.0,1.0,0.4475
http://data.doremus.org/artist/c3add8d6-c319-3b4b-874d-fa6898fdf1d1,http://dbpedia.org/resource/Johann_Peter_Cavallo,0.79,0.0,0.0,1.0,0.4475
http://data.doremus.org/artist/d4675606-b302-3015-af44-8534ac1d6d24,http://dbpedia.org/resource/Antonio_Braga,0.79,0.0,0.0,1.0,0.4475
http://data.doremus.org/artist/01563119-b5c5-34d9-9be8-4dcca2125245,http://dbpedia.org/resource/Jehan_Fresneau,0.79,0.0,0.0,1.0,0.4475
http://data.doremus.org/artist/55013617-784d-36fc-8c78-1e0572c8ca5d,http://dbpedia.org/resource/Christine_Laprell,0.78,1.0,0.0,0.00879362887968,0.44719840722
http://data.doremus.org/artist/711692f7-09c9-34ae-b220-166cdd9d3c1b,http://dbpedia.org/resource/Francesco_Monterisi,0.78,1.0,0.0,0.00879362887968,0.44719840722
http://data.doremus.org/artist/08fb4b91-09fc-3977-be6a-2b13efa07edd,http://dbpedia.org/resource/Wang_Min_(born_1956),0.78,1.0,0.0,0.00879362887968,0.44719840722
http://data.doremus.org/artist/c4742b13-8ccc-3fa0-8412-97726cc7da32,http://dbpedia.org/resource/Tomaso_Cimello,0.7879999999999999,0.0,0.0,1.0,0.447
http://data.doremus.org/artist/7fc0fe40-54a7-3611-90c3-d151b92e961f,http://dbpedia.org/resource/Maurizio_Martina,0.778,1.0,0.0,0.00879362887968,0.44669840722
http://data.doremus.org/artist/ed5a790d-70cd-3456-8333-f402f07248a6,http://dbpedia.org/resource/Albert_de_Rippe,0.7859999999999999,0.0,0.0,1.0,0.4465
http://data.doremus.org/artist/f8d7d2a0-7186-3e43-bcf8-b1bdec97f013,http://dbpedia.org/resource/Albert_de_Rippe,0.7859999999999999,0.0,0.0,1.0,0.4465
http://data.doremus.org/artist/a6d256fa-8c93-36af-b43d-11b35e112d90,http://dbpedia.org/resource/Dick_Clement,0.716,1.0,0.0,0.0697580890131,0.446439522253
http://data.doremus.org/artist/4da573de-28f8-3784-ae71-172058e9bcf0,http://dbpedia.org/resource/Francesco_Bianchi_(composer),0.784,0.0,0.0,1.0,0.446
http://data.doremus.org/artist/8e68ff06-0d31-38c1-a578-595a6377aa57,http://dbpedia.org/resource/Melchior_Hoffmann_(composer),0.784,0.0,0.0,1.0,0.446
http://data.doremus.org/artist/7ad2e616-9013-34b9-8dec-968355874e73,http://dbpedia.org/resource/Philippe_Manoury,0.784,0.0,0.0,1.0,0.446
http://data.doremus.org/artist/0e0c4177-861d-33d7-9223-cf51fe703451,http://dbpedia.org/resource/Jean-Pierre_Solié,0.784,0.0,0.0,1.0,0.446
http://data.doremus.org/artist/e1bd6745-ec64-3731-b8b2-3a92914c7ecd,http://dbpedia.org/resource/Samuel_A._Ward,0.784,0.0,0.0,1.0,0.446
http://data.doremus.org/artist/7603c20a-1f7e-3dde-8079-d51fd73af5a6,http://dbpedia.org/resource/André_Gasiglia,0.774,1.0,0.0,0.00879362887968,0.44569840722
http://data.doremus.org/artist/96104c99-3b30-3e7a-a66e-7b14004bd00a,http://dbpedia.org/resource/Camille_Chevillard,0.782,0.0,0.0,1.0,0.4455
http://data.doremus.org/artist/26f27c3b-48d1-312f-9b31-521337c2d0fb,http://dbpedia.org/resource/Giovanni_Domenico_Perotti,0.78,0.0,0.0,1.0,0.445
http://data.doremus.org/artist/f649d3d8-3def-3b37-b3e2-af6a1d09a52e,http://dbpedia.org/resource/Thomas_Simpson_Camidge,0.78,0.0,0.0,1.0,0.445
http://data.doremus.org/artist/c107f011-5fad-353f-9dc5-f7cfb0b71582,http://dbpedia.org/resource/Patrick_Chesnais,0.71,1.0,0.0,0.0697580890131,0.444939522253
http://data.doremus.org/artist/0f960254-3bef-3007-ba37-d907283379c3,http://dbpedia.org/resource/Michel_Soutter,0.71,1.0,0.0,0.0697580890131,0.444939522253
http://data.doremus.org/artist/f4d249b0-9a62-3e7c-80a7-9cdbff70fc25,http://dbpedia.org/resource/Jean-Michel_Iribarren,0.77,1.0,0.0,0.00879362887968,0.44469840722
http://data.doremus.org/artist/7aeb037b-17ea-3855-ae73-520caa2de9f4,http://dbpedia.org/resource/Thierry_Metz,0.77,1.0,0.0,0.00879362887968,0.44469840722
http://data.doremus.org/artist/c8ba62ee-fc19-38dd-9acb-57c0ead88ee8,http://dbpedia.org/resource/Pierre_Allard,0.77,1.0,0.0,0.00879362887968,0.44469840722
http://data.doremus.org/artist/480051ce-d7d1-3eb9-ae31-017bc989ca9e,http://dbpedia.org/resource/Pascal_Soriot,0.77,1.0,0.0,0.00879362887968,0.44469840722
http://data.doremus.org/artist/ba06b995-2ed9-3ef0-b5a2-b04c53183905,http://dbpedia.org/resource/Maurice_Kenny,0.77,1.0,0.0,0.00879362887968,0.44469840722
http://data.doremus.org/artist/f9e0e5c1-1418-397c-8fe7-7b8286f6119d,http://dbpedia.org/resource/Marcel_Zeller,0.77,1.0,0.0,0.00879362887968,0.44469840722
http://data.doremus.org/artist/942c689b-68d9-374b-9516-f8cc509b4ada,http://dbpedia.org/resource/Thierry_Metz,0.77,1.0,0.0,0.00879362887968,0.44469840722
http://data.doremus.org/artist/4edfa2b2-f132-35d0-a2a0-3906442fc808,http://dbpedia.org/resource/Antonio_Filevski,0.77,1.0,0.0,0.00879362887968,0.44469840722
http://data.doremus.org/artist/84ee851d-effc-31ea-82ea-c08a2ee22b5c,http://dbpedia.org/resource/Julien_Beltoise,0.77,1.0,0.0,0.00879362887968,0.44469840722
http://data.doremus.org/artist/ce2a9168-9eac-35fb-bc89-494726011f2c,http://dbpedia.org/resource/Christopher_Hastings,0.77,1.0,0.0,0.00879362887968,0.44469840722
http://data.doremus.org/artist/0a63a662-dd8b-381c-8d28-9754e938969d,http://dbpedia.org/resource/Ram_Ramirez,0.778,0.0,0.0,1.0,0.4445
http://data.doremus.org/artist/1de752ca-03a0-3d47-a07c-0357853c6806,http://dbpedia.org/resource/Luis_de_Narváez,0.778,0.0,0.0,1.0,0.4445
http://data.doremus.org/artist/54e0dcc3-ac37-39b0-a484-f19fc54ae0e2,http://dbpedia.org/resource/José_Ximénez,0.778,0.0,0.0,1.0,0.4445
http://data.doremus.org/artist/b635a56f-93f6-35d0-be1d-4eae7cc0ab67,http://dbpedia.org/resource/Günter_Herz,0.768,1.0,0.0,0.00879362887968,0.44419840722
http://data.doremus.org/artist/76783690-6bc7-34b3-9b15-f0ee0f653bc6,http://dbpedia.org/resource/Francesco_Antonio_Urio,0.7759999999999999,0.0,0.0,1.0,0.444
http://data.doremus.org/artist/2d982843-53ae-3ee3-9044-7930c9630391,http://dbpedia.org/resource/Jean-Jacques_Démafouth,0.7659999999999999,1.0,0.0,0.00879362887968,0.44369840722
http://data.doremus.org/artist/7662ebc3-d410-3fa4-abdd-277571e4aaf7,http://dbpedia.org/resource/Nicolas_Brignoni,0.7659999999999999,1.0,0.0,0.00879362887968,0.44369840722
http://data.doremus.org/artist/ded1073c-d1e3-322b-933d-71693d77bb9a,http://dbpedia.org/resource/Dominique_Gaigne,0.7659999999999999,1.0,0.0,0.00879362887968,0.44369840722
http://data.doremus.org/artist/5aa42f61-a17a-3146-84d0-bf1411733271,http://dbpedia.org/resource/Marc_Antoine_(musician),0.7739999999999999,0.0,0.0,1.0,0.4435
http://data.doremus.org/artist/5667e9b4-5947-3994-b438-63c31541decd,http://dbpedia.org/resource/John_E._Schwarz,0.764,1.0,0.0,0.00879362887968,0.44319840722
http://data.doremus.org/artist/669a7c5b-ae0a-35b7-b464-15b7ec3759fd,http://dbpedia.org/resource/Roland_Gerber,0.764,1.0,0.0,0.00879362887968,0.44319840722
http://data.doremus.org/artist/26ac9e3b-30be-3014-9db5-41f11fe3a9b5,http://dbpedia.org/resource/Andrés_Montes,0.764,1.0,0.0,0.00879362887968,0.44319840722
http://data.doremus.org/artist/bd6a4d09-4d01-3682-8f43-d5cd9c399ef6,http://dbpedia.org/resource/Dee_Barton,0.772,0.0,0.0,1.0,0.443
http://data.doremus.org/artist/e20d43e4-b772-3f2d-8968-0019b0982d18,http://dbpedia.org/resource/John_Ravenscroft_(composer),0.772,0.0,0.0,1.0,0.443
http://data.doremus.org/artist/e164e75d-3bd4-3863-9287-a0ef4bc5b840,http://dbpedia.org/resource/Vincenzo_Fontana_(composer),0.772,0.0,0.0,1.0,0.443
http://data.doremus.org/artist/a5fff6db-12eb-3994-b9a3-31bf72dd2320,http://dbpedia.org/resource/Guido_&_Maurizio_De_Angelis,0.772,0.0,0.0,1.0,0.443
http://data.doremus.org/artist/6dd5e327-8a73-393a-a394-2a03e2ad346f,http://dbpedia.org/resource/Christian_Baudry,0.7619999999999999,1.0,0.0,0.00879362887968,0.44269840722
http://data.doremus.org/artist/6dcdb20a-3e93-3c21-8d5c-1425ed49af85,http://dbpedia.org/resource/Gabriel_Jackson_(composer),0.762,1.0,0.0,0.00879362887968,0.44269840722
http://data.doremus.org/artist/979950ae-629e-3ef6-a001-421f4fb7229b,http://dbpedia.org/resource/Gaetano_Pugnani,0.77,0.0,0.0,1.0,0.4425
http://data.doremus.org/artist/319fdbfd-c6a6-37fb-b74e-48e051457b9a,http://dbpedia.org/resource/Elias_Ammerbach,0.77,0.0,0.0,1.0,0.4425
http://data.doremus.org/artist/e11d4fde-2629-3ed8-a752-df94f9eb37be,http://dbpedia.org/resource/Jacques_Calonne,0.77,0.0,0.0,1.0,0.4425
http://data.doremus.org/artist/05faec67-9967-3761-bdaf-22eccddef255,http://dbpedia.org/resource/Carlo_Grua,0.77,0.0,0.0,1.0,0.4425
http://data.doremus.org/artist/38b2920d-81e7-31a0-b593-ce8023c5602d,http://dbpedia.org/resource/Giovanni_Domenico_Perotti,0.77,0.0,0.0,1.0,0.4425
http://data.doremus.org/artist/193498ff-bfdc-3ecf-9f82-26a28364941f,http://dbpedia.org/resource/Georg_Joseph_Vogler,0.77,0.0,0.0,1.0,0.4425
http://data.doremus.org/artist/cef80d5f-c713-3341-a609-c643e39b7e33,http://dbpedia.org/resource/Lars_Nilsson,0.7,1.0,0.0,0.0697580890131,0.442439522253
http://data.doremus.org/artist/56eb5024-e763-3c8e-b112-e77a84cf01c6,http://dbpedia.org/resource/Michel_Liebgott,0.76,1.0,0.0,0.00879362887968,0.44219840722
http://data.doremus.org/artist/d3ce8ff9-53db-3ff7-b1d5-57c65d4fe118,http://dbpedia.org/resource/Michel_Doesburg,0.76,1.0,0.0,0.00879362887968,0.44219840722
http://data.doremus.org/artist/3e36a4b3-68b5-3e03-92a6-38dfa3a4314b,http://dbpedia.org/resource/Jean-Michel_Aulas,0.76,1.0,0.0,0.00879362887968,0.44219840722
http://data.doremus.org/artist/b09cd89a-4dc3-3476-ba87-7e0154af5020,http://dbpedia.org/resource/Konstantin_Grachev,0.76,1.0,0.0,0.00879362887968,0.44219840722
http://data.doremus.org/artist/897ae05d-29be-3eb0-a648-78b44bbc302f,http://dbpedia.org/resource/Christian_Jourdan,0.76,1.0,0.0,0.00879362887968,0.44219840722
http://data.doremus.org/artist/8973804f-b7dc-38a1-bfe6-f937beb5a436,http://dbpedia.org/resource/Noriko_Higashide,0.76,1.0,0.0,0.00879362887968,0.44219840722
http://data.doremus.org/artist/d474d630-2178-3c4e-98d7-846ec22204ed,http://dbpedia.org/resource/Ken_Duggan,0.76,1.0,0.0,0.00879362887968,0.44219840722
http://data.doremus.org/artist/29197d6f-8283-3202-85ca-5131239a4125,http://dbpedia.org/resource/Gerhard_Harpers,0.76,1.0,0.0,0.00879362887968,0.44219840722
http://data.doremus.org/artist/274d935e-e2d8-3e93-b39d-a80edfe7d937,http://dbpedia.org/resource/Danielle_Spera,0.76,1.0,0.0,0.00879362887968,0.44219840722
http://data.doremus.org/artist/37325a61-bd91-306f-9f20-221917d23884,http://dbpedia.org/resource/Aristide_Blais,0.76,1.0,0.0,0.00879362887968,0.44219840722
http://data.doremus.org/artist/212ccc08-d5fa-34e6-94a8-13997b7aa8b2,http://dbpedia.org/resource/Jean-Jacques_Urvoas,0.76,1.0,0.0,0.00879362887968,0.44219840722
http://data.doremus.org/artist/34b9c319-c2a4-3722-a07a-7e5666b55d08,http://dbpedia.org/resource/Arnljot_Nyaas,0.76,1.0,0.0,0.00879362887968,0.44219840722
http://data.doremus.org/artist/7849ff0a-1bdf-38b4-b416-d332a94bad23,http://dbpedia.org/resource/Roberto_Badiani,0.76,1.0,0.0,0.00879362887968,0.44219840722
http://data.doremus.org/artist/1060d594-c35f-3e8d-a9f2-f42d58ff66eb,http://dbpedia.org/resource/Giovanni_Antonio_Giay,0.768,0.0,0.0,1.0,0.442
http://data.doremus.org/artist/9faaea81-2a30-350d-8412-33d39621b530,http://dbpedia.org/resource/Alain_Desaever,0.758,1.0,0.0,0.00879362887968,0.44169840722
http://data.doremus.org/artist/a9eae8fb-ebe8-3816-a1fc-11ddde37b98d,http://dbpedia.org/resource/Hans-Ulrich_Klose,0.758,1.0,0.0,0.00879362887968,0.44169840722
http://data.doremus.org/artist/045db991-e8ea-37bf-9304-a284f9118eee,http://dbpedia.org/resource/Léon_Gastinel,0.764,0.0,0.0,1.0,0.441
http://data.doremus.org/artist/1e28ea43-4e2f-315b-b99f-00955ec19878,http://dbpedia.org/resource/Willy_Mason,0.764,0.0,0.0,1.0,0.441
http://data.doremus.org/artist/71fafba4-8bb7-335d-bd76-47d88c9ee316,http://dbpedia.org/resource/David_P._Levin,0.6940000000000001,1.0,0.0,0.0697580890131,0.440939522253
http://data.doremus.org/artist/58f5a5cd-922b-3975-81fb-9cf9e5405ece,http://dbpedia.org/resource/Raúl_Machado,0.7539999999999999,1.0,0.0,0.00879362887968,0.44069840722
http://data.doremus.org/artist/6db3abfb-47c5-338a-bd29-8a2252371922,http://dbpedia.org/resource/Joseph_Tozer,0.754,1.0,0.0,0.00879362887968,0.44069840722
http://data.doremus.org/artist/3bb49995-8bcc-37d5-a7af-657380449767,http://dbpedia.org/resource/Louis_Le_Prince_(composer),0.762,0.0,0.0,1.0,0.4405
http://data.doremus.org/artist/c6462737-8caa-31cb-b48c-b83a37db315e,http://dbpedia.org/resource/William_Horwood_(composer),0.762,0.0,0.0,1.0,0.4405
http://data.doremus.org/artist/7be37bb1-72d4-3cb2-9fec-64feac3d1067,http://dbpedia.org/resource/Giovanni_Giorgi_(composer),0.762,0.0,0.0,1.0,0.4405
http://data.doremus.org/artist/110458c9-6100-325e-8944-23774092c9dc,http://dbpedia.org/resource/Patrick_Cassidy_(composer),0.762,0.0,0.0,1.0,0.4405
http://data.doremus.org/artist/aae2a878-4e94-3184-9005-128c292de67b,http://dbpedia.org/resource/Thomas_Robinson_(composer),0.762,0.0,0.0,1.0,0.4405
http://data.doremus.org/artist/02062274-ce04-3563-9740-94117b030bda,http://dbpedia.org/resource/George_Jeffreys_(composer),0.762,0.0,0.0,1.0,0.4405
http://data.doremus.org/artist/d3ff823e-2e91-3701-9b04-aaf07ff078a4,http://dbpedia.org/resource/Pierre_Fontaine_(composer),0.762,0.0,0.0,1.0,0.4405
http://data.doremus.org/artist/3572ac3b-0f7b-3733-8341-3fdaa13b0bea,http://dbpedia.org/resource/Arthur_Johnston_(composer),0.762,0.0,0.0,1.0,0.4405
http://data.doremus.org/artist/51fd4d1a-b154-3a1a-9d5c-9cb661adf2eb,http://dbpedia.org/resource/Robert_Aldridge_(composer),0.762,0.0,0.0,1.0,0.4405
http://data.doremus.org/artist/120e56d4-e579-3bd5-9241-6b481ec3a7cb,http://dbpedia.org/resource/Louis_Lacoste_(composer),0.762,0.0,0.0,1.0,0.4405
http://data.doremus.org/artist/b0e7bb1a-4c60-3e0d-b34b-ae86f10caab4,http://dbpedia.org/resource/Richard_Allison_(composer),0.762,0.0,0.0,1.0,0.4405
http://data.doremus.org/artist/7d7e6b44-361b-35eb-8e00-d1df84e914c4,http://dbpedia.org/resource/Ed_Bernard,0.752,1.0,0.0,0.00879362887968,0.44019840722
http://data.doremus.org/artist/41731ee8-8c20-3c14-aaed-6293107e7d34,http://dbpedia.org/resource/Jean-François_Chaurin,0.7519999999999999,1.0,0.0,0.00879362887968,0.44019840722
http://data.doremus.org/artist/62201da0-f071-3426-bd91-b61a47d57c76,http://dbpedia.org/resource/Giovanni_Antonio_Giay,0.76,0.0,0.0,1.0,0.44
http://data.doremus.org/artist/22509417-990c-3ce2-827e-391a1d990dcc,http://dbpedia.org/resource/Francesco_Landini,0.76,0.0,0.0,1.0,0.44
http://data.doremus.org/artist/4047f92c-c92d-3ea4-bfeb-7514ca8acee1,http://dbpedia.org/resource/Marcela_Pavia,0.76,0.0,0.0,1.0,0.44
http://data.doremus.org/artist/60a4256a-fa38-39f1-b5d0-bfe821dda6c2,http://dbpedia.org/resource/Slim_Gaillard,0.76,0.0,0.0,1.0,0.44
http://data.doremus.org/artist/7f9e7284-3b4c-3d5c-8ad8-ae5727f97e59,http://dbpedia.org/resource/Didier_Lupi_Second,0.76,0.0,0.0,1.0,0.44
http://data.doremus.org/artist/87f8babe-f3f8-3378-912a-4819eb14027d,http://dbpedia.org/resource/Agostino_Steffani,0.76,0.0,0.0,1.0,0.44
http://data.doremus.org/artist/f84a0b88-9ef0-33e9-ab5e-1266539363e1,http://dbpedia.org/resource/Arcangelo_Corelli,0.76,0.0,0.0,1.0,0.44
http://data.doremus.org/artist/d6a60842-8c6c-30f4-930d-5d60d8a3111a,http://dbpedia.org/resource/Girard_de_Beaulieu,0.76,0.0,0.0,1.0,0.44
http://data.doremus.org/artist/e0dc7110-6eca-3f68-b3c0-ce16f9b5aa36,http://dbpedia.org/resource/Gustave_Charpentier,0.76,0.0,0.0,1.0,0.44
http://data.doremus.org/artist/881c27ee-3c21-3cc8-bec2-bb4188399140,http://dbpedia.org/resource/Pietro_Della_Valle,0.76,0.0,0.0,1.0,0.44
http://data.doremus.org/artist/0dde398a-014c-34ea-822d-72ea19a38879,http://dbpedia.org/resource/Georges_Fragerolle,0.76,0.0,0.0,1.0,0.44
http://data.doremus.org/artist/3154a23c-bcdf-3928-878e-ae9cab334a97,http://dbpedia.org/resource/Ludovic_Bource,0.76,0.0,0.0,1.0,0.44
http://data.doremus.org/artist/9466a143-c8e2-3cdc-9b75-593d313a0537,http://dbpedia.org/resource/Ignazio_Pollice,0.76,0.0,0.0,1.0,0.44
http://data.doremus.org/artist/ca97eaaa-9507-3222-8090-60b681317680,http://dbpedia.org/resource/Ludovic_Bource,0.76,0.0,0.0,1.0,0.44
http://data.doremus.org/artist/1e3204f4-979d-3971-b1f3-ad94f48b8869,http://dbpedia.org/resource/Jonathan_Messer,0.69,1.0,0.0,0.0697580890131,0.439939522253
http://data.doremus.org/artist/96dffc67-cbb4-3814-a413-6e60097ccc9d,http://dbpedia.org/resource/Alain_Veinstein,0.69,1.0,0.0,0.0697580890131,0.439939522253
http://data.doremus.org/artist/79325e70-a943-3ac6-a80d-e953b4049dcf,http://dbpedia.org/resource/Raymond_Danon,0.69,1.0,0.0,0.0697580890131,0.439939522253
http://data.doremus.org/artist/1dad7b0d-1c4b-37d9-8bed-5c375fc7151d,http://dbpedia.org/resource/Lionel_Barnes,0.75,1.0,0.0,0.00879362887968,0.43969840722
http://data.doremus.org/artist/2ccec35b-5e8f-3659-a80f-e7dac9594c7d,http://dbpedia.org/resource/Marcel_Flückiger,0.75,1.0,0.0,0.00879362887968,0.43969840722
http://data.doremus.org/artist/2ca65b26-a4bb-3895-9642-19deca6501f9,http://dbpedia.org/resource/Mauro_Laspada,0.75,1.0,0.0,0.00879362887968,0.43969840722
http://data.doremus.org/artist/41126109-1229-3215-b60e-4e322d905824,http://dbpedia.org/resource/Bruno_Itoua,0.75,1.0,0.0,0.00879362887968,0.43969840722
http://data.doremus.org/artist/dc1c54bf-db85-3667-8019-d78943b93022,http://dbpedia.org/resource/Jean-Marie_Michel,0.75,1.0,0.0,0.00879362887968,0.43969840722
http://data.doremus.org/artist/f442d0d4-682d-3d11-8925-0fa737474b0b,http://dbpedia.org/resource/Romain_Jouan,0.75,1.0,0.0,0.00879362887968,0.43969840722
http://data.doremus.org/artist/bb916e98-db96-3743-976d-458189568b01,http://dbpedia.org/resource/Gordon_Weaver,0.75,1.0,0.0,0.00879362887968,0.43969840722
http://data.doremus.org/artist/c22e9712-8a71-31c3-ba41-28e267cecadb,http://dbpedia.org/resource/Lola_Herrera,0.75,1.0,0.0,0.00879362887968,0.43969840722
http://data.doremus.org/artist/c6599627-bfce-3659-93a5-a6b101894561,http://dbpedia.org/resource/Bernard_Ptak,0.75,1.0,0.0,0.00879362887968,0.43969840722
http://data.doremus.org/artist/33be6dbf-e909-397b-8ff6-b0e95f1194ec,http://dbpedia.org/resource/Ceri_Morgan,0.75,1.0,0.0,0.00879362887968,0.43969840722
http://data.doremus.org/artist/632f9415-1b93-3435-8763-57907300d26d,http://dbpedia.org/resource/Lissy_Schmidt,0.75,1.0,0.0,0.00879362887968,0.43969840722
http://data.doremus.org/artist/3779ef02-7258-3633-a6ae-4dbd9f2abbd3,http://dbpedia.org/resource/Henri_de_Bailly,0.758,0.0,0.0,1.0,0.4395
http://data.doremus.org/artist/9b9c42ef-4177-33a3-a802-aaa67bd546ea,http://dbpedia.org/resource/Eddy_Christiani,0.758,0.0,0.0,1.0,0.4395
http://data.doremus.org/artist/b0b3cac2-20ed-3818-a3d5-26ddb4690a77,http://dbpedia.org/resource/Paul_Bastide,0.758,0.0,0.0,1.0,0.4395
http://data.doremus.org/artist/9ef1962a-8a6d-35cb-8c00-0f595c58e06a,http://dbpedia.org/resource/John_Farmer_(1835–1901),0.7580000000000001,0.0,0.0,1.0,0.4395
http://data.doremus.org/artist/982faf4c-7813-32d5-bdb3-b4ca6acca62c,http://dbpedia.org/resource/Larry_Drake,0.7460000000000001,1.0,0.0,0.00879362887968,0.43869840722
http://data.doremus.org/artist/4dd8a632-8678-33f3-9800-8a00eeb8476d,http://dbpedia.org/resource/Bernard_Caprasse,0.746,1.0,0.0,0.00879362887968,0.43869840722
http://data.doremus.org/artist/5c99c6dd-832c-31e6-adf3-78213268553d,http://dbpedia.org/resource/Bálint_Bakfark,0.754,0.0,0.0,1.0,0.4385
http://data.doremus.org/artist/4676146b-48c4-3a62-8af0-a35df02fe335,http://dbpedia.org/resource/Albert_Dupuis,0.754,0.0,0.0,1.0,0.4385
http://data.doremus.org/artist/2f60da1c-3a63-3b03-b8f3-ad29f5dd2aa6,http://dbpedia.org/resource/Philidor,0.754,0.0,0.0,1.0,0.4385
http://data.doremus.org/artist/70643e88-fb22-3bfe-86a3-060ae77f38b0,http://dbpedia.org/resource/Roger_Calmel,0.754,0.0,0.0,1.0,0.4385
http://data.doremus.org/artist/9271434f-7824-390a-87e2-56affa37daeb,http://dbpedia.org/resource/René_Herse,0.7440000000000001,1.0,0.0,0.00879362887968,0.43819840722
http://data.doremus.org/artist/19a53d3b-1317-3bb5-83aa-919dd97bd8b8,http://dbpedia.org/resource/Alain_Vigneron,0.7439999999999999,1.0,0.0,0.00879362887968,0.43819840722
http://data.doremus.org/artist/3f26b1c7-c5b2-39ea-9b36-e0fb8be67593,http://dbpedia.org/resource/Roland_Göhler,0.7439999999999999,1.0,0.0,0.00879362887968,0.43819840722
http://data.doremus.org/artist/c8062580-a2df-39ab-822e-c5c25c0b0637,http://dbpedia.org/resource/Manuel_Machado_(composer),0.752,0.0,0.0,1.0,0.438
http://data.doremus.org/artist/40d1e1c3-d86c-376c-b50e-63dcac9f4282,http://dbpedia.org/resource/Robert_Parsons_(composer),0.752,0.0,0.0,1.0,0.438
http://data.doremus.org/artist/5db78d45-4907-3392-a715-638267b6151d,http://dbpedia.org/resource/Pedro_Guerrero_(composer),0.752,0.0,0.0,1.0,0.438
http://data.doremus.org/artist/7481ac88-f618-324a-9be8-06b99c22b140,http://dbpedia.org/resource/David_Petersen_(composer),0.752,0.0,0.0,1.0,0.438
http://data.doremus.org/artist/e26c8a5a-be06-34de-b964-2eefc183e643,http://dbpedia.org/resource/Thomas_Preston_(composer),0.752,0.0,0.0,1.0,0.438
http://data.doremus.org/artist/c66bcb6f-04bf-31a3-a4c1-092cf0359f90,http://dbpedia.org/resource/George_Brunner_(composer),0.752,0.0,0.0,1.0,0.438
http://data.doremus.org/artist/19569440-9ab3-34ff-9395-5c226c5714bb,http://dbpedia.org/resource/Robert_Ballard_(lutenist),0.752,0.0,0.0,1.0,0.438
http://data.doremus.org/artist/6e70d531-bbe3-3406-8a27-03fb8b8121f7,http://dbpedia.org/resource/Thomas_Greaves_(musician),0.752,0.0,0.0,1.0,0.438
http://data.doremus.org/artist/d364cb6d-9818-3fd0-a9e3-8c42cf9343f7,http://dbpedia.org/resource/Robert_Ballard_(lutenist),0.752,0.0,0.0,1.0,0.438
http://data.doremus.org/artist/eb835b14-77de-3fd2-af7f-76f1d78acbfa,http://dbpedia.org/resource/Philippe_Leduc_(composer),0.752,0.0,0.0,1.0,0.438
http://data.doremus.org/artist/7fc3684c-91fc-328d-a26d-c16c686b14fd,http://dbpedia.org/resource/László_Kuti,0.742,1.0,0.0,0.00879362887968,0.43769840722
http://data.doremus.org/artist/d0e33de9-2ba0-3647-a9ba-649f7257e2a2,http://dbpedia.org/resource/John_Baston,0.75,0.0,0.0,1.0,0.4375
http://data.doremus.org/artist/fee8ea95-ba87-3169-bee1-b760ef791782,http://dbpedia.org/resource/Roy_Henry_Gover,0.75,0.0,0.0,1.0,0.4375
http://data.doremus.org/artist/ef65d919-3b14-3adc-b6ba-f1e303aa4432,http://dbpedia.org/resource/Guglielmo_Ebreo_da_Pesaro,0.75,0.0,0.0,1.0,0.4375
http://data.doremus.org/artist/228f8ccd-b259-36ec-bd39-3906261c7edb,http://dbpedia.org/resource/Benedetto_Pallavicino,0.75,0.0,0.0,1.0,0.4375
